RUN,"Número de estudiante","sigla curso","Periodo curso",Calificación,Nota
19466626,3111,DV024092,2021-02,MB,6
20177349,3144,DV024093,2021-02,B,5
14403625,3164,DV024093,2021-02,SO,6
21479577,4493,HF024497,2020-02,MB,6
18777149,3100,DV024092,2021-02,B,5
13841047,3169,DV024092,2021-02,SO,6
18666480,3168,DV024092,2021-02,MB,6
12590643,3114,DV024092,2021-02,SO,6
13230236,3140,DV024092,2021-02,MB,6
15810654,3122,DV024092,2021-02,SO,6
17626956,3098,DV024092,2021-02,MB,6
16281833,3119,DV024092,2021-02,MB,6
15922090,3118,DV024092,2021-02,SO,6
16660225,3162,DV024092,2021-02,MB,6
19916489,3134,DV024092,2021-02,MB,6
15632990,4485,HF024497,2022-02,SU,4
18735647,3132,DV024092,2022-01,SU,4
17301280,4406,HF024497,2022-02,B,5
15595565,4470,HF024497,2022-02,SO,7
19172971,4488,HF024497,2022-02,SO,7
17071327,4533,HF024497,2022-02,SO,7
20002465,4471,HF024497,2022-02,SO,7
19970014,4494,HF024497,2023-02,SO,7
20082058,1622,DS034094,2021-01,MB,6
15561933,1665,DS034094,2021-01,MB,6
13713616,1609,DS034094,2021-01,SO,6
21311679,1691,DS034094,2021-01,B,5
13948650,1631,DS034094,2023-01,B,5
12660275,1689,DS034094,2023-02,MB,6
20749348,1712,DS034094,2023-02,MB,6
17099241,1619,DS034497,2023-01,SU,4
19905939,3115,DV024497,2020-02,SO,7
13841047,3169,DV024497,2020-02,SO,7
21016250,3141,DV024497,2020-02,MB,6
13230236,3140,DV024497,2020-02,SO,7
15810654,3122,DV024497,2020-02,SO,7
17626956,3098,DV024497,2020-02,SO,7
16281833,3119,DV024497,2020-02,SO,7
16660225,3162,DV024497,2020-02,SO,7
19916489,3134,DV024497,2020-02,SO,7
21609334,3124,DV024497,2020-02,SO,7
16715008,4416,HF024497,2020-02,MB,6
14451986,4519,HF024497,2020-02,SO,6
14035503,4483,HF024497,2020-02,B,5
21118826,4403,HF024497,2020-02,B,5
18272995,4397,HF024497,2020-02,SU,4
16367021,4407,HF024497,2020-02,SU,4
21085136,4487,HF024497,2020-02,MB,6
14190421,4445,HF024497,2020-02,B,5
12997983,4409,HF024497,2020-02,MB,6
21200617,4480,HF024497,2020-02,B,5
16448085,4448,HF024497,2020-02,SO,6
18828212,4428,HF024497,2020-02,B,5
19444064,4424,HF024497,2022-02,B,5
18719434,4437,HF024497,2022-02,SO,6
12412831,4515,HF024497,2022-02,SU,4
15646352,4508,HF024497,2022-02,SO,6
20558146,4431,HF024497,2022-02,SO,6
18581585,4467,HF024497,2022-02,B,5
19267504,4399,HF024497,2022-02,B,5
15795490,4414,HF024497,2022-02,B,5
19549263,4434,HF024497,2022-02,B,5
17537924,4496,HF024497,2023-01,B,5
14047988,4398,HF024497,2023-01,B,5
16811844,4468,HF024497,2023-01,B,5
17490336,4452,HF024497,2023-01,MB,6
14653986,4516,HF024497,2023-01,B,5
12463413,4464,HF024497,2023-01,B,5
18348469,4417,HF024497,2023-01,B,5
16347110,4501,HF024497,2023-01,MB,6
13435220,4413,HF024497,2023-01,B,5
20718881,4446,HF024497,2023-02,SU,4
18735647,3132,DV023467,2022-01,I,3
16459535,3163,DV023467,2022-01,MM,1
16459535,3163,DV023467,2022-01,I,3
15214586,3155,DV023467,2022-01,I,3
20177349,3144,DV023467,2022-01,I,3
20826666,3138,DV023468,2022-01,I,3
16459535,3163,DV023468,2022-01,SU,4
18622743,3102,DV023468,2022-01,I,3
12678278,3120,DV023468,2022-01,I,3
12678278,3120,DV023468,2022-01,SU,4
21016250,3141,DV023468,2022-01,I,3
15214586,3155,DV023468,2022-01,SU,4
20177349,3144,DV023468,2022-01,I,3
20826666,3138,DV023469,2022-01,SU,4
16459535,3163,DV023469,2022-01,SU,4
12678278,3120,DV023469,2022-01,SU,4
15214586,3155,DV023469,2022-01,B,5
18665359,3108,DV023473,2022-01,MM,1
18665359,3108,DV023473,2022-01,I,3
18777149,3100,DV023473,2022-01,I,3
20826666,3138,DV023473,2022-01,I,3
18666480,3168,DV023473,2022-01,I,3
18622743,3102,DV023473,2022-01,I,3
21016250,3141,DV023473,2022-01,MM,1
21016250,3141,DV023473,2022-01,I,3
13230236,3140,DV023473,2022-01,I,3
19466626,3111,DV023473,2022-01,I,3
16281833,3119,DV023473,2022-01,I,3
17985998,1611,DS034497,2021-02,SU,4
15922090,3118,DV023473,2022-01,NP,
16660225,3162,DV023473,2022-01,I,3
12660275,1689,DS034497,2021-02,SU,4
14403625,3164,DV023473,2022-01,MM,1
14403625,3164,DV023473,2022-01,I,3
15171681,1644,DS034497,2021-02,SU,4
21609334,3124,DV023473,2022-01,MM,1
21609334,3124,DV023473,2022-01,NP,
18777149,3100,DV023474,2022-01,MM,1
18777149,3100,DV023474,2022-01,I,3
20192783,1629,DS034497,2021-02,MB,6
18666480,3168,DV023474,2022-01,I,3
14103892,1684,DS034497,2021-02,SU,4
13230236,3140,DV023474,2022-01,I,3
19466626,3111,DV023474,2022-01,SO,6
19730917,1635,DS034497,2021-02,MB,6
20830069,1675,DS034497,2021-02,SU,4
16281833,3119,DV023474,2022-01,I,3
13829408,1695,DS034497,2022-01,SU,4
16660225,3162,DV023474,2022-01,I,3
16110273,1693,DS034497,2022-01,SU,4
20811683,1621,DS034497,2022-01,SU,4
20562548,1613,DS034497,2022-01,SU,4
18665359,3108,DV023475,2022-01,SU,4
19149868,1682,DS034497,2023-01,SU,4
14007568,1626,DS034497,2023-01,SU,4
18630680,1666,DS034497,2023-01,SU,4
18537729,1637,DS034497,2023-01,SU,4
15922090,3118,DV023475,2022-01,NP,
21322451,1645,DS034497,2023-01,B,5
20177349,3144,DV023475,2022-01,SU,4
18587882,1620,DS034497,2023-01,SU,4
14403625,3164,DV023475,2022-01,MB,6
18665359,3108,DV023476,2022-01,MB,6
18665359,3108,DV023476,2022-01,NP,
18777149,3100,DV023476,2022-01,I,3
18666480,3168,DV023476,2022-01,I,3
18622743,3102,DV023476,2022-01,SU,4
12678278,3120,DV023476,2022-01,SU,4
18777149,3100,DV024497,2020-02,SO,6
13822388,4442,HF023977,2022-01,SU,4
20177349,3144,DV023476,2022-01,SU,4
15922090,3118,DV024497,2020-02,SO,6
14403625,3164,DV023476,2022-01,B,5
18772420,1633,DS033977,2021-02,MB,6
17962028,1656,DS033977,2022-02,SO,7
19292504,1649,DS033977,2022-02,SO,7
17822850,1632,DS033977,2022-02,SU,4
13883301,1721,DS033977,2022-02,SO,7
21118826,4403,HF023977,2021-01,MB,6
18676597,4421,HF023977,2021-01,MB,6
14653986,4516,HF023977,2021-01,MB,6
12997983,4409,HF023977,2021-01,MB,6
16053161,4527,HF023977,2021-01,MB,6
20177349,3144,DV024000,2022-01,B,5
13124076,4451,HF023977,2022-01,SU,4
19444064,4424,HF023977,2022-02,SO,7
21085136,4487,HF023977,2022-02,SO,7
12423388,4430,HF023977,2022-02,MB,6
12463413,4464,HF023977,2022-02,SO,7
19172971,4488,HF023977,2023-01,SO,7
18735647,3132,DV024497,2023-02,MB,6
18744284,4435,HF023977,2023-01,SO,7
20002465,4471,HF023977,2023-01,SO,7
13960607,4418,HF023977,2023-02,B,5
18348469,4417,HF023977,2020-02,B,5
20826666,3138,DV024092,2022-01,SU,4
19267504,4399,HF023977,2021-01,MB,6
18622743,3102,DV024093,2022-01,MB,6
16448085,4448,HF023977,2021-01,MB,6
15769878,4514,HF023977,2021-02,MB,6
14442378,4490,HF023977,2021-02,MB,6
18828212,4428,HF023977,2021-02,SO,6
13435220,4413,HF023977,2021-02,MB,6
19466626,3111,DV024148,2022-01,SO,6
15795490,4414,HF023977,2022-01,MB,6
15346689,4502,HF023977,2022-02,B,5
14949043,4517,HF023977,2022-02,MB,6
19470798,4439,HF023977,2022-02,MB,6
14596691,4422,HF023977,2022-02,SU,4
15117353,4505,HF023977,2022-02,MB,6
18278244,4495,HF023977,2022-02,SO,6
17211931,4402,HF023977,2022-02,SO,6
18272995,4397,HF023977,2022-02,SO,6
21200617,4480,HF023977,2022-02,SO,6
20157432,4491,HF023977,2022-02,SU,4
16478440,4500,HF023977,2022-02,B,5
14904440,4423,HF023977,2022-02,MB,6
15918671,4460,HF023977,2022-02,B,5
20338440,4450,HF023977,2022-02,MB,6
16347110,4501,HF023977,2022-02,MB,6
12795797,4489,HF023977,2022-02,MB,6
12869295,4513,HF023977,2022-02,SO,6
20027174,1659,DS033977,2022-02,SO,7
18665359,3108,DV0210059,2022-01,B,5
14007568,1626,DS033977,2022-02,SO,7
16610969,1696,DS033977,2022-02,SU,4
16812056,1690,DS033977,2022-02,SO,7
19549263,4434,HF023977,2023-01,SO,6
13713026,1673,DS033977,2022-02,SO,7
15142101,1702,DS033977,2022-02,SO,7
13267922,1640,DS033977,2022-02,SO,7
21479577,4493,HF023977,2023-02,SO,6
19913860,1661,DS033977,2022-02,SO,7
15828333,1625,DS033977,2022-02,SO,7
18630680,1666,DS033977,2022-02,SO,7
20811683,1621,DS033977,2022-02,SO,7
17099241,1619,DS033977,2022-02,SO,7
18606507,1719,DS033977,2022-02,SU,4
20243533,1680,DS033977,2022-02,SO,7
21322451,1645,DS033977,2022-02,SO,7
16028850,1703,DS033977,2022-02,SO,7
12553889,1615,DS033977,2022-02,SO,7
16778651,1652,DS033977,2022-02,SU,4
20830069,1675,DS033977,2022-02,SO,7
18587882,1620,DS033977,2022-02,SO,7
17775854,1655,DS033977,2022-02,SO,7
13306807,1627,DS033977,2022-02,SO,7
17811267,1663,DS033977,2022-02,SO,7
20082058,1622,DS033977,2021-02,MB,6
18537729,1637,DS033977,2021-02,MB,6
18721896,1603,DS033977,2021-02,SO,6
12589900,1604,DS033977,2021-02,SO,6
13010949,1671,DS033977,2021-02,MB,6
15688789,1821,DS033977,2023-02,B,5
17703114,1704,DS033977,2022-02,MB,6
19009620,1638,DS033977,2022-02,SU,4
16110273,1693,DS033977,2022-02,B,5
17220021,1636,DS033977,2022-02,SO,6
18586110,1606,DS033977,2022-02,MB,6
20177349,3144,DV023977,2022-02,MB,6
13013475,1705,DS033977,2022-02,SU,4
13214884,1617,DS033977,2022-02,B,5
15942757,1624,DS033977,2022-02,SO,6
12443334,1607,DS033977,2022-02,MB,6
14268252,1709,DS033977,2023-02,B,5
12795421,1647,DS034148,2022-01,SO,7
21364902,1711,DS034148,2022-01,SO,7
14010109,1678,DS034148,2022-01,SO,7
18735647,3132,DV023977,2021-02,SU,4
21016250,3141,DV023977,2021-02,B,5
18666480,3168,DV023977,2022-02,B,5
14403625,3164,DV024148,2021-01,SO,7
15632990,4485,HF024148,2020-02,SO,7
14949043,4517,HF024148,2020-02,MB,6
14035503,4483,HF024148,2020-02,SO,7
18719434,4437,HF024148,2020-02,SO,7
12412831,4515,HF024148,2020-02,SO,7
16279340,4477,HF024148,2020-02,SO,7
17053586,4497,HF024148,2020-02,SO,7
16811844,4468,HF024148,2020-02,SO,6
15595565,4470,HF024148,2020-02,SO,6
20558146,4431,HF024148,2020-02,SO,6
17211931,4402,HF024148,2020-02,SO,6
14653986,4516,HF024148,2020-02,SO,6
19267504,4399,HF024148,2020-02,MB,6
19408115,4474,HF024148,2020-02,SO,6
19778056,4465,HF024148,2020-02,SO,6
18044230,4492,HF024148,2020-02,SO,6
16478440,4500,HF024148,2020-02,SO,6
18828212,4428,HF024148,2020-02,SO,6
20002465,4471,HF024148,2020-02,MB,6
15621242,4443,HF024148,2020-02,SO,6
13435220,4413,HF024148,2020-02,SO,6
17537924,4496,HF024148,2021-01,SO,7
19405548,4529,HF024148,2021-01,SO,7
17301280,4406,HF024148,2021-01,SO,6
14596691,4422,HF024148,2021-01,SO,7
15769878,4514,HF024148,2021-01,SO,6
21200617,4480,HF024148,2021-01,SO,7
20338440,4450,HF024148,2021-01,SO,7
16715008,4416,HF024148,2021-02,SO,6
14047988,4398,HF024148,2021-02,SO,7
18735647,3132,DV023467,2022-02,I,3
18735647,3132,DV023467,2022-02,NP,
16459535,3163,DV023467,2022-02,SU,4
16459535,3163,DV023467,2022-02,I,3
20177349,3144,DV023467,2022-02,I,3
15613350,4521,HF024148,2021-02,MB,6
15646352,4508,HF024148,2021-02,SO,7
18676597,4421,HF024148,2021-02,SO,6
18581585,4467,HF024148,2021-02,SO,7
17071327,4533,HF024148,2021-02,SO,7
18744284,4435,HF024148,2021-02,SO,7
20157432,4491,HF024148,2021-02,SO,6
20718881,4446,HF024148,2021-02,SO,7
14442378,4490,HF024148,2021-02,SO,6
12423388,4430,HF024148,2021-02,SO,7
19762469,4420,HF024148,2021-02,SO,6
12463413,4464,HF024148,2021-02,SO,6
18304430,4472,HF024148,2021-02,SO,7
15795490,4414,HF024148,2021-02,SO,7
16053161,4527,HF024148,2021-02,SO,7
19549263,4434,HF024148,2021-02,SO,6
21479577,4493,HF024148,2022-01,MB,6
19470798,4439,HF024148,2022-01,MB,6
21118826,4403,HF024148,2022-01,MB,6
15117353,4505,HF024148,2022-01,MB,6
18272995,4397,HF024148,2022-01,MB,6
14190421,4445,HF024148,2022-01,B,5
12997983,4409,HF024148,2022-01,MB,6
20445239,4404,HF024148,2022-01,MB,6
16448085,4448,HF024148,2022-01,MB,6
15918671,4460,HF024148,2022-01,B,5
12795797,4489,HF024148,2022-01,MB,6
19970014,4494,HF024148,2022-02,B,5
18278244,4495,HF024148,2022-02,MB,6
14451986,4519,HF024148,2023-01,SO,7
16367021,4407,HF024148,2023-01,SO,7
15346689,4502,HF024148,2023-02,SU,4
17574739,4449,HF024148,2023-02,B,5
17490336,4452,HF024148,2023-02,SO,7
20826666,3138,DV023470,2022-02,I,3
16459535,3163,DV023470,2022-02,SU,4
15214586,3155,DV023470,2022-02,B,5
19172971,4488,HF024148,2023-02,SO,7
16347110,4501,HF024148,2023-02,MB,6
16806792,4484,HF024148,2023-02,SO,7
16880491,4511,HF024148,2023-02,SO,7
18630680,1666,DS034148,2021-01,SO,7
17220021,1636,DS034148,2021-01,SO,7
15171681,1644,DS034148,2022-01,SO,7
16110273,1693,DS034148,2020-02,MB,6
18665359,3108,DV023473,2022-02,NP,
18665359,3108,DV023473,2022-02,SU,4
18777149,3100,DV023473,2022-02,I,3
20826666,3138,DV023473,2022-02,MM,1
18666480,3168,DV023473,2022-02,I,3
18622743,3102,DV023473,2022-02,M,2
12678278,3120,DV023473,2022-02,MM,1
21016250,3141,DV023473,2022-02,I,3
13230236,3140,DV023473,2022-02,I,3
13267922,1640,DS034148,2022-01,SO,7
19466626,3111,DV023473,2022-02,I,3
14403625,3164,DV023473,2022-02,B,5
19913860,1661,DS034148,2022-01,SO,7
20192783,1629,DS034148,2022-01,SO,7
20811683,1621,DS034148,2021-01,SO,6
18735647,3132,DV023474,2022-02,I,3
21322451,1645,DS034148,2022-01,SO,7
18606507,1719,DS034148,2021-01,B,5
18777149,3100,DV023474,2022-02,I,3
13214884,1617,DS034148,2022-01,SO,7
20826666,3138,DV023474,2022-02,I,3
17985998,1611,DS034148,2022-01,SO,6
16459535,3163,DV023474,2022-02,SU,4
19730917,1635,DS034148,2022-01,SO,7
18622743,3102,DV023474,2022-02,I,3
16028850,1703,DS034148,2022-01,MB,6
12678278,3120,DV023474,2022-02,I,3
12660275,1689,DS034148,2022-01,SO,6
21016250,3141,DV023474,2022-02,I,3
20830069,1675,DS034148,2022-01,SO,7
13713026,1673,DS034148,2022-01,MB,6
16281833,3119,DV023474,2022-02,I,3
15214586,3155,DV023474,2022-02,SU,4
20177349,3144,DV023474,2022-02,I,3
20177349,3144,DV023474,2022-02,MM,1
17775854,1655,DS034148,2022-01,SO,7
14403625,3164,DV023474,2022-02,I,3
21609334,3124,DV023474,2022-02,MM,1
16642824,1713,DS034148,2022-01,SO,6
16459535,3163,DV023475,2022-02,B,5
12678278,3120,DV023475,2022-02,B,5
15828333,1625,DS034148,2022-01,SO,6
13948650,1631,DS034148,2022-01,SO,6
14103892,1684,DS034148,2022-01,SO,6
19466626,3111,DV023480,2022-02,MB,6
18587882,1620,DS034148,2022-01,SO,6
13135010,1717,DS034148,2022-01,SO,6
16660225,3162,DV023480,2022-02,I,3
19916489,3134,DV023480,2022-02,I,3
12443334,1607,DS034148,2022-01,SO,6
18665359,3108,DV023482,2022-02,B,5
20749348,1712,DS034148,2023-01,SO,6
13010949,1671,DS034148,2023-01,SO,6
18666480,3168,DV023482,2022-02,M,2
18622743,3102,DV023482,2022-02,SU,4
18622743,3102,DV023482,2022-02,I,3
12678278,3120,DV023482,2022-02,SU,4
21016250,3141,DV023482,2022-02,I,3
19466626,3111,DV023482,2022-02,B,5
20177349,3144,DV023482,2022-02,SU,4
14403625,3164,DV023482,2022-02,SU,4
18665359,3108,DV023487,2022-02,NP,
15561933,1665,DS034148,2023-02,SO,6
18622743,3102,DV023487,2022-02,SU,4
19466626,3111,DV023487,2022-02,SU,4
20177349,3144,DV023487,2022-02,I,3
14403625,3164,DV023487,2022-02,SU,4
14403625,3164,DV023488,2022-02,MB,6
18735647,3132,DV024148,2020-02,SO,7
18666480,3168,DV024148,2020-02,SO,7
19905939,3115,DV024148,2021-01,SO,7
16281833,3119,DV024148,2021-01,SO,7
16660225,3162,DV024148,2021-01,SO,7
19916489,3134,DV024148,2021-01,SO,7
21609334,3124,DV024148,2021-01,SO,7
19466626,3111,DV024002,2022-02,MB,6
12590643,3114,DV024148,2020-02,SO,6
21016250,3141,DV024148,2021-01,SO,6
15922090,3118,DV024148,2021-02,SO,6
13230236,3140,DV024148,2022-01,SO,6
15810654,3122,DV024148,2022-01,SO,6
16459535,3163,DV024093,2022-02,SU,4
18665359,3108,DV024148,2023-02,MB,6
12678278,3120,DV024148,2024-01,SO,7
17962028,1656,DS033506,2021-01,SO,7
19292504,1649,DS033506,2021-01,B,5
13883301,1721,DS033506,2022-01,SO,7
15702537,3121,DV023506,2021-01,SO,7
12678278,3120,DV023506,2021-01,MB,6
19466626,3111,DV023506,2021-01,SO,7
19287781,3130,DV023506,2021-01,SO,7
14403625,3164,DV023506,2021-01,SO,7
19149868,1682,DS033506,2021-01,SO,7
19466626,3111,DV0210059,2022-02,B,5
16642824,1713,DS033506,2021-01,SO,7
20243533,1680,DS033506,2021-01,SO,7
18662040,4476,HF023506,2020-02,SO,6
17301280,4406,HF023506,2020-02,SO,6
17053586,4497,HF023506,2020-02,SO,6
18044230,4492,HF023506,2020-02,SO,6
18721896,1603,DS033506,2021-01,SO,7
12589900,1604,DS033506,2021-01,SO,7
17775854,1655,DS033506,2021-01,B,5
16933168,1646,DS033506,2021-02,MB,6
15561933,1665,DS033506,2022-01,SO,7
13713616,1609,DS033506,2022-01,SO,7
20027174,1659,DS033506,2021-01,SO,6
13829408,1695,DS033506,2021-01,SO,6
14007568,1626,DS033506,2021-01,B,5
17703114,1704,DS033506,2021-01,SO,6
13713026,1673,DS033506,2021-01,SO,6
19913860,1661,DS033506,2021-01,SO,6
15828333,1625,DS033506,2021-01,MB,6
18586110,1606,DS033506,2021-01,SO,6
15942757,1624,DS033506,2021-01,SO,6
16028850,1703,DS033506,2021-01,SO,6
12553889,1615,DS033506,2021-01,SO,6
16778651,1652,DS033506,2021-01,MB,6
18587882,1620,DS033506,2021-01,MB,6
13135010,1717,DS033506,2021-01,MB,6
20562548,1613,DS033506,2021-01,MB,6
13306807,1627,DS033506,2021-01,SO,6
17811267,1663,DS033506,2021-01,SO,6
12443334,1607,DS033506,2021-01,SO,6
15142101,1702,DS033506,2021-02,SO,6
21322451,1645,DS033506,2021-02,MB,6
21311679,1691,DS033506,2021-02,B,5
16610969,1696,DS033506,2022-01,MB,6
19009620,1638,DS033506,2022-01,B,5
14268252,1709,DS033506,2022-01,SO,6
15688789,1821,DS033506,2022-01,MB,6
13013475,1705,DS033506,2022-01,SO,6
16812056,1690,DS033506,2023-01,SO,7
19905939,3115,DV023506,2021-01,SO,7
13841047,3169,DV023506,2021-01,SO,7
18666480,3168,DV023506,2021-01,SO,7
21016250,3141,DV023506,2021-01,SO,7
13230236,3140,DV023506,2021-01,SO,7
15810654,3122,DV023506,2021-01,SO,7
17626956,3098,DV023506,2021-01,SO,7
16281833,3119,DV023506,2021-01,SO,7
15922090,3118,DV023506,2021-01,SO,7
18735647,3132,DV023506,2021-01,MB,6
18777149,3100,DV023506,2021-01,SO,6
16660225,3162,DV023506,2021-01,SO,7
19916489,3134,DV023506,2021-01,SO,7
12590643,3114,DV023506,2021-01,SO,6
21609334,3124,DV023506,2021-01,SO,7
12543494,4510,HF024093,2021-01,MB,6
21378266,4462,HF024093,2021-02,SO,7
15117353,4505,HF024093,2020-02,MB,6
14119965,4432,HF024093,2022-02,SU,4
15769878,4514,HF024093,2020-02,SU,4
12423388,4430,HF024093,2020-02,SO,6
15795490,4414,HF024093,2020-02,SO,6
16806792,4484,HF024093,2020-02,SO,6
19444064,4424,HF024093,2021-01,MB,6
14047988,4398,HF024093,2021-01,B,5
18719434,4437,HF024093,2021-01,SO,6
12412831,4515,HF024093,2021-01,SO,6
15595565,4470,HF024093,2021-01,B,5
18581585,4467,HF024093,2021-01,B,5
17211931,4402,HF024093,2021-01,B,5
20157432,4491,HF024093,2021-01,B,5
14904440,4423,HF024093,2021-01,B,5
18304430,4472,HF024093,2021-01,SO,6
18828212,4428,HF024093,2021-01,MB,6
15621242,4443,HF024093,2021-01,B,5
15632990,4485,HF024093,2021-02,B,5
16811844,4468,HF024093,2021-02,MB,6
21118826,4403,HF024093,2021-02,SO,6
20718881,4446,HF024093,2021-02,MB,6
19778056,4465,HF024093,2021-02,SO,6
17822850,1632,DS034093,2021-01,SO,7
16478440,4500,HF024093,2021-02,MB,6
16053161,4527,HF024093,2021-02,SO,6
20002465,4471,HF024093,2021-02,SO,6
14241500,1700,DS034093,2022-02,SO,7
15346689,4502,HF024093,2022-01,SO,6
17537924,4496,HF024093,2022-01,SO,6
14035503,4483,HF024093,2022-01,B,5
17730373,4457,HF024093,2022-01,MB,6
15646352,4508,HF024093,2022-01,SO,6
18278244,4495,HF024093,2022-01,MB,6
20558146,4431,HF024093,2022-01,SO,6
17071327,4533,HF024093,2022-01,SO,6
14653986,4516,HF024093,2022-01,MB,6
18348469,4417,HF024093,2022-01,MB,6
20338440,4450,HF024093,2022-01,B,5
18665359,3108,DV024093,2021-02,SO,7
12678278,3120,DV024093,2022-01,B,5
15214586,3155,DV024093,2022-02,SO,7
19405548,4529,HF024093,2022-02,B,5
16367021,4407,HF024093,2022-02,MB,6
18662040,4476,HF024093,2020-02,SO,7
19470798,4439,HF024093,2020-02,SO,7
17301280,4406,HF024093,2020-02,SO,7
18676597,4421,HF024093,2020-02,SO,7
17490336,4452,HF024093,2020-02,SO,7
19762469,4420,HF024093,2020-02,SO,7
14949043,4517,HF024093,2021-01,SO,7
16279340,4477,HF024093,2021-01,B,5
18744284,4435,HF024093,2021-01,SO,7
13435220,4413,HF024093,2021-01,B,5
17053586,4497,HF024093,2021-02,SO,7
19172971,4488,HF024093,2021-02,SO,7
12997983,4409,HF024093,2021-02,SO,7
19267504,4399,HF024093,2021-02,SO,7
16448085,4448,HF024093,2021-02,SO,7
18044230,4492,HF024093,2021-02,SO,7
18735647,3132,DV023467,2023-01,M,2
20177349,3144,DV023467,2023-01,I,3
12795797,4489,HF024093,2021-02,SO,7
13960607,4418,HF024093,2023-02,SU,4
16715008,4416,HF024093,2022-01,SO,7
19970014,4494,HF024093,2022-01,SO,7
21200617,4480,HF024093,2022-01,SO,7
16880491,4511,HF024093,2022-01,SO,7
12869295,4513,HF024093,2022-01,B,5
15702537,3121,DV023468,2023-01,I,3
17574739,4449,HF024093,2022-02,SO,7
13124076,4451,HF024093,2022-02,SU,4
20445239,4404,HF024093,2022-02,SO,7
14442378,4490,HF024093,2022-02,MB,6
12463413,4464,HF024093,2022-02,MB,6
15702537,3121,DV023473,2023-01,I,3
20826666,3138,DV023473,2023-01,I,3
12678278,3120,DV023473,2023-01,MM,1
19287781,3130,DV023473,2023-01,SU,4
18630680,1666,DS034093,2020-02,B,5
19287781,3130,DV023474,2023-01,MM,1
19287781,3130,DV023474,2023-01,I,3
21609334,3124,DV023474,2023-01,I,3
17985998,1611,DS034093,2021-01,B,5
12660275,1689,DS034093,2021-01,B,5
15171681,1644,DS034093,2021-01,MB,6
16610969,1696,DS034093,2021-01,SO,6
16812056,1690,DS034093,2021-01,B,5
19009620,1638,DS034093,2021-01,SO,6
15142101,1702,DS034093,2021-01,MB,6
13267922,1640,DS034093,2021-01,B,5
15688789,1821,DS034093,2021-01,MB,6
18537729,1637,DS034093,2021-01,SU,4
14103892,1684,DS034093,2021-01,B,5
19287781,3130,DV023475,2023-01,SU,4
21322451,1645,DS034093,2021-01,SU,4
16933168,1646,DS034093,2021-01,SO,6
13214884,1617,DS034093,2021-01,SO,6
19730917,1635,DS034093,2021-01,MB,6
21311679,1691,DS034093,2021-01,MB,6
13010949,1671,DS034093,2021-01,B,5
20830069,1675,DS034093,2021-01,B,5
14007568,1626,DS034093,2021-02,SO,6
18606507,1719,DS034093,2021-02,B,5
16028850,1703,DS034093,2021-02,SO,6
18587882,1620,DS034093,2021-02,SO,6
17220021,1636,DS034093,2022-01,B,5
18586110,1606,DS034093,2022-01,B,5
20243533,1680,DS034093,2022-01,SO,6
18721896,1603,DS034093,2022-01,MB,6
15942757,1624,DS034093,2022-01,B,5
12553889,1615,DS034093,2022-01,B,5
12589900,1604,DS034093,2022-01,MB,6
13306807,1627,DS034093,2022-01,B,5
17811267,1663,DS034093,2022-01,B,5
18735647,3132,DV023476,2023-01,I,3
15702537,3121,DV023476,2023-01,I,3
19287781,3130,DV023476,2023-01,I,3
15214586,3155,DV023476,2023-01,B,5
19149868,1682,DS034093,2022-02,SO,6
20082058,1622,DS034093,2022-02,MB,6
16642824,1713,DS034093,2022-02,MB,6
15561933,1665,DS034093,2022-02,B,5
13713616,1609,DS034093,2022-02,MB,6
20562548,1613,DS034093,2022-02,MB,6
14268252,1709,DS034093,2023-01,B,5
13948650,1631,DS034093,2023-01,MB,6
20192783,1629,DS034093,2021-01,SO,7
18665359,3108,DV023480,2023-01,I,3
18777149,3100,DV023480,2023-01,NP,
13013475,1705,DS034093,2021-01,SO,7
20826666,3138,DV023480,2023-01,I,3
12678278,3120,DV023480,2023-01,B,5
20027174,1659,DS034093,2022-01,B,5
17703114,1704,DS034093,2022-01,B,5
15214586,3155,DV023480,2023-01,SU,4
14403625,3164,DV023480,2023-01,SO,6
18665359,3108,DV023481,2023-01,B,5
16459535,3163,DV023481,2023-01,SU,4
16459535,3163,DV023481,2023-01,M,2
19466626,3111,DV023481,2023-01,B,5
13829408,1695,DS034093,2022-02,MB,6
16110273,1693,DS034093,2022-02,SO,7
15214586,3155,DV023481,2023-01,SU,4
14403625,3164,DV023481,2023-01,B,5
20826666,3138,DV023485,2023-01,I,3
20749348,1712,DS034093,2022-02,SO,7
18666480,3168,DV023485,2023-01,I,3
19466626,3111,DV023485,2023-01,SU,4
16281833,3119,DV023485,2023-01,I,3
14403625,3164,DV023485,2023-01,MB,6
21609334,3124,DV023485,2023-01,I,3
19466626,3111,DV023486,2023-01,B,5
20811683,1621,DS034093,2023-02,B,5
16778651,1652,DS034093,2023-02,B,5
13135010,1717,DS034093,2023-02,B,5
19916489,3134,DV023486,2023-01,I,3
20826666,3138,DV023487,2023-01,B,5
15214586,3155,DV023487,2023-01,B,5
20177349,3144,DV023487,2023-01,SU,4
18665359,3108,DV023488,2023-01,I,3
18777149,3100,DV023488,2023-01,I,3
20826666,3138,DV023488,2023-01,I,3
21016250,3141,DV023488,2023-01,I,3
13230236,3140,DV023488,2023-01,I,3
16281833,3119,DV023488,2023-01,I,3
15922090,3118,DV023488,2023-01,NP,
18777149,3100,DV024093,2022-01,SO,6
13841047,3169,DV024093,2022-01,SO,6
